,STATENAME,ACTIVITY LEVEL,WEEK,SEASON
984,Louisiana,1,38,2015
985,Louisiana,1,39,2015
986,Maine,1,39,2015
987,Maine,1,38,2015
988,Maine,1,37,2015
989,Maine,1,36,2015
990,Maine,1,35,2015
991,Maine,1,34,2015
992,Maine,1,33,2015
993,Maine,1,32,2015
994,Maine,1,31,2015
995,Maine,1,30,2015
996,Maine,1,29,2015
997,Maine,1,28,2015
998,Maine,1,27,2015
999,Maine,1,26,2015
1000,Maine,1,25,2015
1001,Maine,1,24,2015
1002,Maine,1,23,2015
1003,Maine,1,22,2015
1004,Maine,1,21,2015
1005,Maine,1,20,2015
1006,Maine,1,19,2015
1007,Maine,1,18,2015
1008,Maine,2,17,2015
1009,Maine,1,16,2015
1010,Maine,1,15,2015
1011,Maine,1,14,2015
1012,Maine,2,13,2015
1013,Maine,1,12,2015
1014,Maine,2,11,2015
1015,Maine,1,10,2015
1016,Maine,1,9,2015
1017,Maine,1,8,2015
1018,Maine,1,7,2015
1019,Maine,1,6,2015
1020,Maine,1,5,2015
1021,Maine,1,4,2015
1022,Maine,1,3,2015
1023,Maine,1,2,2015
1024,Maine,1,1,2015
1025,Maine,1,52,2015
1026,Maine,1,51,2015
1027,Maine,1,50,2015
1028,Maine,1,49,2015
1029,Maine,1,48,2015
1030,Maine,1,47,2015
1031,Maine,1,46,2015
1032,Maine,1,45,2015
1033,Maine,1,44,2015
1034,Maine,1,43,2015
1035,Maine,1,42,2015
1036,Maine,1,41,2015
1037,Maine,1,40,2015
1038,Maryland,1,40,2015
1039,Maryland,1,41,2015
1040,Maryland,1,42,2015
1041,Maryland,1,43,2015
1042,Maryland,1,44,2015
1043,Maryland,1,45,2015
1044,Maryland,1,46,2015
1045,Maryland,3,47,2015
1046,Maryland,2,48,2015
1047,Maryland,2,49,2015
1048,Maryland,2,50,2015
1049,Maryland,4,51,2015
1050,Maryland,5,52,2015
1051,Maryland,4,1,2015
1052,Maryland,6,2,2015
1053,Maryland,5,3,2015
1054,Maryland,3,4,2015
1055,Maryland,1,5,2015
1056,Maryland,4,6,2015
1057,Maryland,10,7,2015
1058,Maryland,6,8,2015
1059,Maryland,5,9,2015
1060,Maryland,5,10,2015
1061,Maryland,3,11,2015
1062,Maryland,2,12,2015
1063,Maryland,1,13,2015
1064,Maryland,1,14,2015
1065,Maryland,1,15,2015
1066,Maryland,1,16,2015
1067,Maryland,1,17,2015
1068,Maryland,1,18,2015
1069,Maryland,1,19,2015
1070,Maryland,1,20,2015
1071,Maryland,1,21,2015
1072,Maryland,2,22,2015
1073,Maryland,1,23,2015
1074,Maryland,1,24,2015
1075,Maryland,1,25,2015
1076,Maryland,1,26,2015
1077,Maryland,1,27,2015
1078,Maryland,1,28,2015
1079,Maryland,1,29,2015
1080,Maryland,1,30,2015
1081,Maryland,1,31,2015
1082,Maryland,1,32,2015
1083,Maryland,1,33,2015
1084,Maryland,1,34,2015
1085,Maryland,1,35,2015
1086,Maryland,2,36,2015
1087,Maryland,1,37,2015
1088,Maryland,1,38,2015
1089,Maryland,1,39,2015
1090,Massachusetts,1,39,2015
1091,Massachusetts,1,38,2015
1092,Massachusetts,1,37,2015
1093,Massachusetts,1,36,2015
1094,Massachusetts,1,35,2015
1095,Massachusetts,1,34,2015
1096,Massachusetts,1,33,2015
1097,Massachusetts,1,32,2015
1098,Massachusetts,1,31,2015
1099,Massachusetts,1,30,2015
1100,Massachusetts,1,29,2015
1101,Massachusetts,1,28,2015
1102,Massachusetts,1,27,2015
1103,Massachusetts,1,26,2015
1104,Massachusetts,1,25,2015
1105,Massachusetts,1,24,2015
1106,Massachusetts,1,23,2015
1107,Massachusetts,1,22,2015
1108,Massachusetts,1,21,2015
1109,Massachusetts,1,20,2015
1110,Massachusetts,1,19,2015
1111,Massachusetts,2,18,2015
1112,Massachusetts,2,17,2015
1113,Massachusetts,3,16,2015
1114,Massachusetts,3,15,2015
1115,Massachusetts,3,14,2015
1116,Massachusetts,4,13,2015
1117,Massachusetts,4,12,2015
1118,Massachusetts,5,11,2015
1119,Massachusetts,6,10,2015
1120,Massachusetts,4,9,2015
1121,Massachusetts,3,8,2015
1122,Massachusetts,3,7,2015
1123,Massachusetts,3,6,2015
1124,Massachusetts,3,5,2015
1125,Massachusetts,3,4,2015
1126,Massachusetts,2,3,2015
1127,Massachusetts,2,2,2015
1128,Massachusetts,2,1,2015
1129,Massachusetts,3,52,2015
1130,Massachusetts,3,51,2015
1131,Massachusetts,1,50,2015
1132,Massachusetts,1,49,2015
1133,Massachusetts,1,48,2015
1134,Massachusetts,1,47,2015
1135,Massachusetts,1,46,2015
1136,Massachusetts,1,45,2015
1137,Massachusetts,1,44,2015
1138,Massachusetts,1,43,2015
1139,Massachusetts,1,42,2015
1140,Massachusetts,1,41,2015
1141,Massachusetts,1,40,2015
1142,Michigan,1,40,2015
1143,Michigan,1,41,2015
1144,Michigan,1,42,2015
1145,Michigan,1,43,2015
1146,Michigan,1,44,2015
1147,Michigan,1,45,2015
1148,Michigan,1,46,2015
1149,Michigan,1,47,2015
1150,Michigan,1,48,2015
1151,Michigan,1,49,2015
1152,Michigan,1,50,2015
1153,Michigan,1,51,2015
1154,Michigan,1,52,2015
1155,Michigan,1,1,2015
1156,Michigan,1,2,2015
1157,Michigan,1,3,2015
1158,Michigan,1,4,2015
1159,Michigan,1,5,2015
1160,Michigan,1,6,2015
1161,Michigan,1,7,2015
1162,Michigan,2,8,2015
1163,Michigan,3,9,2015
1164,Michigan,3,10,2015
1165,Michigan,2,11,2015
1166,Michigan,2,12,2015
1167,Michigan,1,13,2015
1168,Michigan,1,14,2015
1169,Michigan,1,15,2015
1170,Michigan,1,16,2015
1171,Michigan,1,17,2015
1172,Michigan,1,18,2015
1173,Michigan,1,19,2015
1174,Michigan,1,20,2015
1175,Michigan,1,21,2015
1176,Michigan,1,22,2015
1177,Michigan,1,23,2015
1178,Michigan,1,24,2015
1179,Michigan,1,25,2015
1180,Michigan,1,26,2015
1181,Michigan,1,27,2015
1182,Michigan,1,28,2015
1183,Michigan,1,29,2015
1184,Michigan,1,30,2015
1185,Michigan,1,31,2015
1186,Michigan,1,32,2015
1187,Michigan,1,33,2015
1188,Michigan,1,34,2015
1189,Michigan,1,35,2015
1190,Michigan,1,36,2015
1191,Michigan,1,37,2015
1192,Michigan,1,38,2015
1193,Michigan,1,39,2015
1194,Minnesota,1,39,2015
1195,Minnesota,1,38,2015
1196,Minnesota,1,37,2015
1197,Minnesota,1,36,2015
1198,Minnesota,1,35,2015
1199,Minnesota,1,34,2015
1200,Minnesota,1,33,2015
1201,Minnesota,1,32,2015
1202,Minnesota,1,31,2015
1203,Minnesota,1,30,2015
1204,Minnesota,1,29,2015
1205,Minnesota,1,28,2015
1206,Minnesota,1,27,2015
1207,Minnesota,1,26,2015
1208,Minnesota,1,25,2015
1209,Minnesota,1,24,2015
1210,Minnesota,1,23,2015
1211,Minnesota,1,22,2015
1212,Minnesota,1,21,2015
1213,Minnesota,1,20,2015
1214,Minnesota,3,19,2015
1215,Minnesota,1,18,2015
1216,Minnesota,4,17,2015
1217,Minnesota,4,16,2015
1218,Minnesota,3,15,2015
1219,Minnesota,3,14,2015
1220,Minnesota,3,13,2015
1221,Minnesota,4,12,2015
1222,Minnesota,5,11,2015
1223,Minnesota,6,10,2015
1224,Minnesota,5,9,2015
1225,Minnesota,3,8,2015
1226,Minnesota,4,7,2015
1227,Minnesota,1,6,2015
1228,Minnesota,1,5,2015
1229,Minnesota,1,4,2015
1230,Minnesota,1,3,2015
1231,Minnesota,1,2,2015
1232,Minnesota,1,1,2015
1233,Minnesota,2,52,2015
1234,Minnesota,5,51,2015
1235,Minnesota,2,50,2015
1236,Minnesota,3,49,2015
1237,Minnesota,1,48,2015
1238,Minnesota,2,47,2015
1239,Minnesota,1,46,2015
1240,Minnesota,1,45,2015
1241,Minnesota,1,44,2015
1242,Minnesota,1,43,2015
1243,Minnesota,1,42,2015
1244,Minnesota,1,41,2015
1245,Minnesota,1,40,2015
1246,Mississippi,1,40,2015
1247,Mississippi,1,41,2015
1248,Mississippi,1,42,2015
1249,Mississippi,1,43,2015
1250,Mississippi,1,44,2015
1251,Mississippi,2,45,2015
1252,Mississippi,3,46,2015
1253,Mississippi,4,47,2015
1254,Mississippi,4,48,2015
1255,Mississippi,3,49,2015
1256,Mississippi,3,50,2015
1257,Mississippi,4,51,2015
1258,Mississippi,3,52,2015
1259,Mississippi,2,1,2015
1260,Mississippi,1,2,2015
1261,Mississippi,2,3,2015
1262,Mississippi,3,4,2015
1263,Mississippi,2,5,2015
1264,Mississippi,3,6,2015
1265,Mississippi,4,7,2015
1266,Mississippi,7,8,2015
1267,Mississippi,8,9,2015
1268,Mississippi,10,10,2015
1269,Mississippi,6,11,2015
1270,Mississippi,5,12,2015
1271,Mississippi,4,13,2015
1272,Mississippi,3,14,2015
1273,Mississippi,4,15,2015
1274,Mississippi,1,16,2015
1275,Mississippi,1,17,2015
1276,Mississippi,1,18,2015
1277,Mississippi,1,19,2015
1278,Mississippi,1,20,2015
1279,Mississippi,1,21,2015
1280,Mississippi,1,22,2015
1281,Mississippi,1,23,2015
1282,Mississippi,1,24,2015
1283,Mississippi,1,25,2015
1284,Mississippi,1,26,2015
1285,Mississippi,1,27,2015
1286,Mississippi,1,28,2015
1287,Mississippi,1,29,2015
1288,Mississippi,1,30,2015
1289,Mississippi,1,31,2015
1290,Mississippi,1,32,2015
1291,Mississippi,1,33,2015
1292,Mississippi,1,34,2015
1293,Mississippi,1,35,2015
1294,Mississippi,1,36,2015
1295,Mississippi,1,37,2015
1296,Mississippi,1,38,2015
1297,Mississippi,1,39,2015
1298,Missouri,1,39,2015
1299,Missouri,1,38,2015
1300,Missouri,1,37,2015
1301,Missouri,1,36,2015
1302,Missouri,1,35,2015
1303,Missouri,1,34,2015
1304,Missouri,1,33,2015
1305,Missouri,1,32,2015
1306,Missouri,1,31,2015
1307,Missouri,1,30,2015
1308,Missouri,1,29,2015
1309,Missouri,1,28,2015
1310,Missouri,1,27,2015
1311,Missouri,1,26,2015
1312,Missouri,1,25,2015
1313,Missouri,1,24,2015
1314,Missouri,1,23,2015
1315,Missouri,1,22,2015
1316,Missouri,1,21,2015
1317,Missouri,1,20,2015
1318,Missouri,1,19,2015
1319,Missouri,1,18,2015
1320,Missouri,1,17,2015
1321,Missouri,2,16,2015
1322,Missouri,2,15,2015
1323,Missouri,2,14,2015
1324,Missouri,5,13,2015
1325,Missouri,5,12,2015
1326,Missouri,4,11,2015
1327,Missouri,5,10,2015
1328,Missouri,5,9,2015
1329,Missouri,3,8,2015
1330,Missouri,3,7,2015
1331,Missouri,3,6,2015
1332,Missouri,1,5,2015
1333,Missouri,1,4,2015
1334,Missouri,2,3,2015
1335,Missouri,1,2,2015
1336,Missouri,2,1,2015
1337,Missouri,2,52,2015
1338,Missouri,2,51,2015
1339,Missouri,2,50,2015
1340,Missouri,1,49,2015
1341,Missouri,1,48,2015
1342,Missouri,2,47,2015
1343,Missouri,1,46,2015
1344,Missouri,2,45,2015
1345,Missouri,2,44,2015
1346,Missouri,1,43,2015
1347,Missouri,2,42,2015
1348,Missouri,1,41,2015
1349,Missouri,1,40,2015
1350,Montana,1,40,2015
1351,Montana,1,41,2015
1352,Montana,1,42,2015
1353,Montana,1,43,2015
1354,Montana,1,44,2015
1355,Montana,1,45,2015
1356,Montana,1,46,2015
1357,Montana,1,47,2015
1358,Montana,1,48,2015
1359,Montana,1,49,2015
1360,Montana,1,50,2015
1361,Montana,1,51,2015
1362,Montana,1,52,2015
1363,Montana,1,1,2015
1364,Montana,1,2,2015
1365,Montana,1,3,2015
1366,Montana,1,4,2015
1367,Montana,1,5,2015
1368,Montana,1,6,2015
1369,Montana,1,7,2015
1370,Montana,1,8,2015
1371,Montana,1,9,2015
1372,Montana,1,10,2015
1373,Montana,3,11,2015
1374,Montana,1,12,2015
1375,Montana,1,13,2015
1376,Montana,1,14,2015
1377,Montana,1,15,2015
1378,Montana,1,16,2015
1379,Montana,1,17,2015
1380,Montana,1,18,2015
1381,Montana,1,19,2015
1382,Montana,1,20,2015
1383,Montana,1,21,2015
1384,Montana,1,22,2015
1385,Montana,1,23,2015
1386,Montana,1,24,2015
1387,Montana,1,25,2015
1388,Montana,1,26,2015
1389,Montana,1,27,2015
1390,Montana,1,28,2015
1391,Montana,1,29,2015
1392,Montana,1,30,2015
1393,Montana,1,31,2015
1394,Montana,1,32,2015
1395,Montana,1,33,2015
1396,Montana,1,34,2015
1397,Montana,0,35,2015
1398,Montana,1,36,2015
1399,Montana,1,37,2015
1400,Montana,1,38,2015
1401,Montana,1,39,2015
1402,Nebraska,1,39,2015
1403,Nebraska,1,38,2015
1404,Nebraska,1,37,2015
1405,Nebraska,1,36,2015
1406,Nebraska,1,35,2015
1407,Nebraska,1,34,2015
1408,Nebraska,1,33,2015
1409,Nebraska,1,32,2015
1410,Nebraska,1,31,2015
1411,Nebraska,1,30,2015
1412,Nebraska,1,29,2015
1413,Nebraska,1,28,2015
1414,Nebraska,1,27,2015
1415,Nebraska,1,26,2015
1416,Nebraska,1,25,2015
1417,Nebraska,1,24,2015
1418,Nebraska,1,23,2015
1419,Nebraska,1,22,2015
1420,Nebraska,1,21,2015
1421,Nebraska,1,20,2015
1422,Nebraska,1,19,2015
1423,Nebraska,1,18,2015
1424,Nebraska,1,17,2015
1425,Nebraska,1,16,2015
1426,Nebraska,1,15,2015
1427,Nebraska,1,14,2015
1428,Nebraska,1,13,2015
1429,Nebraska,1,12,2015
1430,Nebraska,1,11,2015
1431,Nebraska,1,10,2015
1432,Nebraska,1,9,2015
1433,Nebraska,1,8,2015
1434,Nebraska,1,7,2015
1435,Nebraska,1,6,2015
1436,Nebraska,1,5,2015
1437,Nebraska,1,4,2015
1438,Nebraska,1,3,2015
1439,Nebraska,1,2,2015
1440,Nebraska,1,1,2015
1441,Nebraska,1,52,2015
1442,Nebraska,1,51,2015
1443,Nebraska,1,50,2015
1444,Nebraska,1,49,2015
1445,Nebraska,1,48,2015
1446,Nebraska,1,47,2015
1447,Nebraska,1,46,2015
1448,Nebraska,1,45,2015
1449,Nebraska,1,44,2015
1450,Nebraska,1,43,2015
1451,Nebraska,1,42,2015
1452,Nebraska,1,41,2015
1453,Nebraska,1,40,2015
1454,Nevada,1,40,2015
1455,Nevada,1,41,2015
1456,Nevada,1,42,2015
1457,Nevada,1,43,2015
1458,Nevada,1,44,2015
1459,Nevada,1,45,2015
1460,Nevada,1,46,2015
1461,Nevada,1,47,2015
1462,Nevada,1,48,2015
1463,Nevada,2,49,2015
1464,Nevada,2,50,2015
1465,Nevada,2,51,2015
1466,Nevada,3,52,2015
1467,Nevada,3,1,2015
1468,Nevada,2,2,2015
1469,Nevada,3,3,2015
1470,Nevada,2,4,2015
1471,Nevada,3,5,2015
1472,Nevada,5,6,2015
1473,Nevada,6,7,2015
1474,Nevada,6,8,2015
1475,Nevada,7,9,2015
1476,Nevada,6,10,2015
1477,Nevada,7,11,2015
1478,Nevada,2,12,2015
1479,Nevada,2,13,2015
1480,Nevada,3,14,2015
1481,Nevada,2,15,2015
1482,Nevada,1,16,2015
1483,Nevada,1,17,2015
1484,Nevada,1,18,2015
1485,Nevada,1,19,2015
1486,Nevada,1,20,2015
1487,Nevada,1,21,2015
1488,Nevada,1,22,2015
1489,Nevada,1,23,2015
1490,Nevada,1,24,2015
1491,Nevada,1,25,2015
1492,Nevada,1,26,2015
1493,Nevada,1,27,2015
1494,Nevada,1,28,2015
1495,Nevada,1,29,2015
1496,Nevada,1,30,2015
1497,Nevada,1,31,2015
1498,Nevada,1,32,2015
1499,Nevada,1,33,2015
1500,Nevada,1,34,2015
1501,Nevada,1,35,2015
1502,Nevada,1,36,2015
1503,Nevada,1,37,2015
1504,Nevada,1,38,2015
1505,Nevada,1,39,2015
1506,New Hampshire,1,39,2015
1507,New Hampshire,1,38,2015
1508,New Hampshire,1,37,2015
1509,New Hampshire,1,36,2015
1510,New Hampshire,1,35,2015
1511,New Hampshire,1,34,2015
1512,New Hampshire,1,33,2015
1513,New Hampshire,1,32,2015
1514,New Hampshire,1,31,2015
1515,New Hampshire,1,30,2015
1516,New Hampshire,1,29,2015
1517,New Hampshire,1,28,2015
1518,New Hampshire,1,27,2015
1519,New Hampshire,1,26,2015
1520,New Hampshire,1,25,2015
1521,New Hampshire,1,24,2015
1522,New Hampshire,1,23,2015
1523,New Hampshire,1,22,2015
1524,New Hampshire,1,21,2015
1525,New Hampshire,1,20,2015
1526,New Hampshire,1,19,2015
1527,New Hampshire,1,18,2015
1528,New Hampshire,1,17,2015
1529,New Hampshire,1,16,2015
1530,New Hampshire,1,15,2015
1531,New Hampshire,1,14,2015
1532,New Hampshire,2,13,2015
1533,New Hampshire,2,12,2015
1534,New Hampshire,2,11,2015
1535,New Hampshire,2,10,2015
1536,New Hampshire,1,9,2015
1537,New Hampshire,1,8,2015
1538,New Hampshire,1,7,2015
1539,New Hampshire,1,6,2015
1540,New Hampshire,1,5,2015
1541,New Hampshire,1,4,2015
1542,New Hampshire,1,3,2015
1543,New Hampshire,1,2,2015
1544,New Hampshire,1,1,2015
1545,New Hampshire,1,52,2015
1546,New Hampshire,1,51,2015
1547,New Hampshire,1,50,2015
1548,New Hampshire,1,49,2015
1549,New Hampshire,1,48,2015
1550,New Hampshire,1,47,2015
1551,New Hampshire,1,46,2015
1552,New Hampshire,1,45,2015
1553,New Hampshire,1,44,2015
1554,New Hampshire,1,43,2015
1555,New Hampshire,1,42,2015
1556,New Hampshire,1,41,2015
1557,New Hampshire,1,40,2015
1558,New Jersey,1,40,2015
1559,New Jersey,1,41,2015
1560,New Jersey,1,42,2015
1561,New Jersey,1,43,2015
1562,New Jersey,1,44,2015
1563,New Jersey,1,45,2015
1564,New Jersey,1,46,2015
1565,New Jersey,1,47,2015
1566,New Jersey,1,48,2015
1567,New Jersey,1,49,2015
1568,New Jersey,1,50,2015
1569,New Jersey,1,51,2015
1570,New Jersey,1,52,2015
1571,New Jersey,1,1,2015
1572,New Jersey,1,2,2015
1573,New Jersey,1,3,2015
1574,New Jersey,2,4,2015
1575,New Jersey,1,5,2015
1576,New Jersey,4,6,2015
1577,New Jersey,5,7,2015
1578,New Jersey,4,8,2015
1579,New Jersey,7,9,2015
1580,New Jersey,10,10,2015
1581,New Jersey,10,11,2015
1582,New Jersey,8,12,2015
1583,New Jersey,5,13,2015
1584,New Jersey,3,14,2015
1585,New Jersey,5,15,2015
1586,New Jersey,5,16,2015
1587,New Jersey,2,17,2015
1588,New Jersey,1,18,2015
1589,New Jersey,1,19,2015
1590,New Jersey,1,20,2015
1591,New Jersey,1,21,2015
1592,New Jersey,1,22,2015
1593,New Jersey,1,23,2015
1594,New Jersey,1,24,2015
1595,New Jersey,1,25,2015
1596,New Jersey,1,26,2015
1597,New Jersey,1,27,2015
1598,New Jersey,1,28,2015
1599,New Jersey,1,29,2015
1600,New Jersey,1,30,2015
1601,New Jersey,1,31,2015
1602,New Jersey,1,32,2015
1603,New Jersey,1,33,2015
1604,New Jersey,1,34,2015
1605,New Jersey,1,35,2015
1606,New Jersey,1,36,2015
1607,New Jersey,1,37,2015
1608,New Jersey,1,38,2015
1609,New Jersey,1,39,2015
1610,New Mexico,1,39,2015
1611,New Mexico,1,38,2015
1612,New Mexico,1,37,2015
1613,New Mexico,1,36,2015
1614,New Mexico,1,35,2015
1615,New Mexico,1,34,2015
1616,New Mexico,1,33,2015
1617,New Mexico,1,32,2015
1618,New Mexico,1,31,2015
1619,New Mexico,1,30,2015
1620,New Mexico,1,29,2015
1621,New Mexico,1,28,2015
1622,New Mexico,1,27,2015
1623,New Mexico,1,26,2015
1624,New Mexico,1,25,2015
1625,New Mexico,1,24,2015
1626,New Mexico,1,23,2015
1627,New Mexico,1,22,2015
1628,New Mexico,1,21,2015
1629,New Mexico,1,20,2015
1630,New Mexico,1,19,2015
1631,New Mexico,1,18,2015
1632,New Mexico,1,17,2015
1633,New Mexico,1,16,2015
1634,New Mexico,1,15,2015
1635,New Mexico,3,14,2015
1636,New Mexico,7,13,2015
1637,New Mexico,8,12,2015
1638,New Mexico,10,11,2015
1639,New Mexico,9,10,2015
1640,New Mexico,10,9,2015
1641,New Mexico,9,8,2015
1642,New Mexico,8,7,2015
1643,New Mexico,7,6,2015
1644,New Mexico,4,5,2015
1645,New Mexico,3,4,2015
1646,New Mexico,3,3,2015
1647,New Mexico,2,2,2015
1648,New Mexico,1,1,2015
1649,New Mexico,2,52,2015
1650,New Mexico,2,51,2015
1651,New Mexico,2,50,2015
1652,New Mexico,1,49,2015
1653,New Mexico,1,48,2015
1654,New Mexico,3,47,2015
1655,New Mexico,1,46,2015
1656,New Mexico,1,45,2015
1657,New Mexico,1,44,2015
1658,New Mexico,1,43,2015
1659,New Mexico,1,42,2015
1660,New Mexico,1,41,2015
1661,New Mexico,1,40,2015
1662,New York,1,40,2015
1663,New York,1,41,2015
1664,New York,1,42,2015
1665,New York,1,43,2015
1666,New York,1,44,2015
1667,New York,1,45,2015
1668,New York,1,46,2015
1669,New York,1,47,2015
1670,New York,1,48,2015
1671,New York,1,49,2015
1672,New York,1,50,2015
1673,New York,1,51,2015
1674,New York,1,52,2015
1675,New York,1,1,2015
1676,New York,1,2,2015
1677,New York,1,3,2015
1678,New York,1,4,2015
1679,New York,1,5,2015
1680,New York,4,6,2015
1681,New York,1,7,2015
1682,New York,4,8,2015
1683,New York,5,9,2015
1684,New York,5,10,2015
1685,New York,6,11,2015
1686,New York,4,12,2015
1687,New York,2,13,2015
1688,New York,1,14,2015
1689,New York,2,15,2015
1690,New York,1,16,2015
1691,New York,1,17,2015
1692,New York,1,18,2015
1693,New York,1,19,2015
1694,New York,1,20,2015
1695,New York,1,21,2015
1696,New York,1,22,2015
1697,New York,1,23,2015
1698,New York,1,24,2015
1699,New York,1,25,2015
1700,New York,1,26,2015
1701,New York,1,27,2015
1702,New York,1,28,2015
1703,New York,1,29,2015
1704,New York,1,30,2015
1705,New York,1,31,2015
1706,New York,1,32,2015
1707,New York,1,33,2015
1708,New York,1,34,2015
1709,New York,1,35,2015
1710,New York,1,36,2015
1711,New York,1,37,2015
1712,New York,1,38,2015
1713,New York,1,39,2015
1714,North Carolina,2,39,2015
1715,North Carolina,1,38,2015
1716,North Carolina,1,37,2015
1717,North Carolina,1,36,2015
1718,North Carolina,1,35,2015
1719,North Carolina,1,34,2015
1720,North Carolina,1,33,2015
1721,North Carolina,1,32,2015
1722,North Carolina,1,31,2015
1723,North Carolina,1,30,2015
1724,North Carolina,1,29,2015
1725,North Carolina,1,28,2015
1726,North Carolina,1,27,2015
1727,North Carolina,1,26,2015
1728,North Carolina,1,25,2015
1729,North Carolina,1,24,2015
1730,North Carolina,1,23,2015
1731,North Carolina,1,22,2015
1732,North Carolina,1,21,2015
1733,North Carolina,1,20,2015
1734,North Carolina,1,19,2015
1735,North Carolina,2,18,2015
1736,North Carolina,2,17,2015
1737,North Carolina,4,16,2015
1738,North Carolina,3,15,2015
1739,North Carolina,4,14,2015
1740,North Carolina,5,13,2015
1741,North Carolina,7,12,2015
1742,North Carolina,8,11,2015
1743,North Carolina,8,10,2015
1744,North Carolina,8,9,2015
1745,North Carolina,9,8,2015
1746,North Carolina,6,7,2015
1747,North Carolina,3,6,2015
1748,North Carolina,1,5,2015
1749,North Carolina,1,4,2015
1750,North Carolina,1,3,2015
1751,North Carolina,1,2,2015
1752,North Carolina,1,1,2015
1753,North Carolina,2,52,2015
1754,North Carolina,3,51,2015
1755,North Carolina,1,50,2015
1756,North Carolina,1,49,2015
1757,North Carolina,1,48,2015
1758,North Carolina,1,47,2015
1759,North Carolina,1,46,2015
1760,North Carolina,1,45,2015
1761,North Carolina,1,44,2015
1762,North Carolina,1,43,2015
1763,North Carolina,1,42,2015
1764,North Carolina,1,41,2015
1765,North Carolina,1,40,2015
1766,North Dakota,1,40,2015
1767,North Dakota,1,41,2015
1768,North Dakota,1,42,2015
1769,North Dakota,1,43,2015
1770,North Dakota,1,44,2015
1771,North Dakota,1,45,2015
1772,North Dakota,1,46,2015
1773,North Dakota,1,47,2015
1774,North Dakota,1,48,2015
1775,North Dakota,1,49,2015
1776,North Dakota,1,50,2015
1777,North Dakota,1,51,2015
1778,North Dakota,1,52,2015
1779,North Dakota,1,1,2015
1780,North Dakota,1,2,2015
1781,North Dakota,1,3,2015
1782,North Dakota,1,4,2015
1783,North Dakota,1,5,2015
1784,North Dakota,1,6,2015
1785,North Dakota,1,7,2015
1786,North Dakota,1,8,2015
1787,North Dakota,1,9,2015
1788,North Dakota,1,10,2015
1789,North Dakota,3,11,2015
1790,North Dakota,1,12,2015
1791,North Dakota,2,13,2015
1792,North Dakota,3,14,2015
1793,North Dakota,1,15,2015
1794,North Dakota,1,16,2015
1795,North Dakota,1,17,2015
1796,North Dakota,1,18,2015
1797,North Dakota,1,19,2015
1798,North Dakota,1,20,2015
1799,North Dakota,1,21,2015
1800,North Dakota,1,22,2015
1801,North Dakota,1,23,2015
1802,North Dakota,1,24,2015
1803,North Dakota,1,25,2015
1804,North Dakota,1,26,2015
1805,North Dakota,1,27,2015
1806,North Dakota,1,28,2015
1807,North Dakota,1,29,2015
1808,North Dakota,1,30,2015
1809,North Dakota,1,31,2015
1810,North Dakota,1,32,2015
1811,North Dakota,0,33,2015
1812,North Dakota,1,34,2015
1813,North Dakota,1,35,2015
1814,North Dakota,0,36,2015
1815,North Dakota,0,37,2015
1816,North Dakota,0,38,2015
1817,North Dakota,0,39,2015
1818,Ohio,1,39,2015
1819,Ohio,1,38,2015
1820,Ohio,1,37,2015
1821,Ohio,1,36,2015
1822,Ohio,1,35,2015
1823,Ohio,1,34,2015
1824,Ohio,1,33,2015
1825,Ohio,1,32,2015
1826,Ohio,1,31,2015
1827,Ohio,1,30,2015
1828,Ohio,1,29,2015
1829,Ohio,1,28,2015
1830,Ohio,1,27,2015
1831,Ohio,1,26,2015
1832,Ohio,1,25,2015
1833,Ohio,1,24,2015
1834,Ohio,1,23,2015
1835,Ohio,1,22,2015
1836,Ohio,1,21,2015
1837,Ohio,1,20,2015
1838,Ohio,1,19,2015
1839,Ohio,1,18,2015
1840,Ohio,1,17,2015
1841,Ohio,1,16,2015
1842,Ohio,1,15,2015
1843,Ohio,1,14,2015
1844,Ohio,1,13,2015
1845,Ohio,2,12,2015
1846,Ohio,2,11,2015
1847,Ohio,5,10,2015
1848,Ohio,2,9,2015
1849,Ohio,2,8,2015
1850,Ohio,1,7,2015
1851,Ohio,1,6,2015
1852,Ohio,1,5,2015
1853,Ohio,1,4,2015
1854,Ohio,1,3,2015
1855,Ohio,1,2,2015
1856,Ohio,1,1,2015
1857,Ohio,1,52,2015
1858,Ohio,1,51,2015
1859,Ohio,1,50,2015
1860,Ohio,1,49,2015
1861,Ohio,1,48,2015
1862,Ohio,1,47,2015
1863,Ohio,1,46,2015
1864,Ohio,1,45,2015
1865,Ohio,1,44,2015
1866,Ohio,1,43,2015
1867,Ohio,1,42,2015
1868,Ohio,1,41,2015
1869,Ohio,1,40,2015
1870,Oklahoma,1,40,2015
1871,Oklahoma,1,41,2015
1872,Oklahoma,1,42,2015
1873,Oklahoma,1,43,2015
1874,Oklahoma,1,44,2015
1875,Oklahoma,4,45,2015
1876,Oklahoma,2,46,2015
1877,Oklahoma,6,47,2015
1878,Oklahoma,3,48,2015
1879,Oklahoma,3,49,2015
1880,Oklahoma,1,50,2015
1881,Oklahoma,4,51,2015
1882,Oklahoma,5,52,2015
1883,Oklahoma,2,1,2015
1884,Oklahoma,3,2,2015
1885,Oklahoma,5,3,2015
1886,Oklahoma,5,4,2015
1887,Oklahoma,5,5,2015
1888,Oklahoma,8,6,2015
